file_path,MD5sum,Build-ID,Size(bytes),ModifiedTime,ModifiedTime(HumanReadable)
/usr/lib/i386-linux-gnu/gconv/EBCDIC-CA-FR.so,071f7048b222cb23a50f9e18f26e99c3,0e62b5596107903e5d2c4847681eeff75e77c4e8,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-DK-NO-A.so,748413a00e260a62b213f1057f6e80fe,64958a3bd3223a13cfad20f1526ad008a728cff5,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-DK-NO.so,b8d8b83f64f08be50b69e3e86b46025c,9334d1b127700b9ecc25ce6a61c829dd34853415,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-ES-A.so,d92fb1be702d12f56e8f3819490c5947,90de14c8564c01317c0aeb19cfb996e2dea0ce92,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-ES.so,9db7c21a2bfd2b426d1b22f659089211,cee122b7c6a537d9f2e8534e5d66a532c7bc4797,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-ES-S.so,3ee721d8f763caa92a55aa71c79ab0b3,a2ce363bf468107f7bd365f2fd484e4312cd77e4,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-FI-SE-A.so,4e58687201e80fce5f6aec0ab33e4c51,1306f734458d9691a245bd61d00c7b00cd88d4fd,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-FI-SE.so,4d867a8338cfdabbe6e1b04ef573fad2,3bea25ba4431941ed6106b7d219cdd3f7996b2fc,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-FR.so,54975d9a73af5786d00f5eda6a62e106,76392d33728694f4cf61a9c36ee43378c20c2db3,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
/usr/lib/i386-linux-gnu/gconv/EBCDIC-IS-FRISS.so,cc92bdb30482c1095b603c782de9049a,6e451bd510a037e04fb35f162325b25eca50fdc8,9680,1484588617,2017-01-16 18:43:37.000000000 +0100
